Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
16/04/2023,9,11,GOLDEN BLACK,3y d  e,FARKİN ATEŞİ,KARA TURNA,BARAN D. CEMİLOĞLU,İstanbul,1600,Çim,3 Yaşlı İngilizler,ŞARTLI 1,58,M.ÇİÇEK,S.ÖZGEZER,11,0,1:47:72,"7,50",%6.75(7)
16/04/2023,10,1,HALAY,5y a  a,GELİBOLU,BİLGEAT,Z.AHSEN KURUM,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,"58,5",E.ÇİZİK AP,ŞÜK. ÇELİK,9,61,2:18:82,"2,60",%25.01(1)
16/04/2023,10,2,CANSEKLAVİ,7y a  a,ALTAHA,GÜLENDAM,TURAN ÜLKE,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,59,F.ÇETİNBAŞ AP,Ö.YILDIRIM,1,62,2:19:15,"12,50",%5.38(7)
16/04/2023,10,3,KAYALARIN FATİHİ,5y a  a,SARUHANAĞA,SABUR ABLA,SABRİ AVCI,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,56,U.LEVENT AP,A.DEMİRKIRAN,6,56,2:19:17,"32,40",%2.35(9)
16/04/2023,10,4,KURT ENGİN,5y k  a,BABA MEVLÜT,BLUE VELVET,RECEP GÜLDOĞDU,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,63,G.KOCAKAYA,E.USLU,2,64,2:19:43,"4,00",%12.7(3)
16/04/2023,10,5,TAŞKINKADİR,5y k  a,TAMERİNOĞLU,DEMİRYELE,D.SERHAN TAŞKIN,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,50 +1.80,HAK.YILDIZ,M.SOYKUVVET,8,36,2:19:46,"56,50",%1.1(10)
16/04/2023,10,6,ARISAN,9y a  a,ÖZGÜNHAN,VERA,ÖZNUR AYDOĞDİ,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,51 +1.70,A.YILDIZ,SERD.AYDOĞDİ,3,40,2:19:47,"5,60",%11.03(4)
16/04/2023,10,7,HÜR UÇAN,6y k  a,UÇANOĞLU,BLUE VELVET,ADNAN GELEN,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,"59,5",BERK.GÖKÇE AP,M.SOYKUVVET,10,63,2:19:65,"6,30",%10.17(5)
16/04/2023,10,8,ÖZARIN,4y k  a,TURBO,NİSASU,ARZU GÜNEŞ,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,50 +1.90,M.HAMEDİ,F.SERİNTÜRK,4,44,2:19:78,"7,65",%8.83(6)
16/04/2023,10,9,CESURBUĞRA,5y a  a,KURTEL,KIYMET HANIM,MEHMETAKİF KAYA,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,56,Ö.YILDIRIM,Ç.AYDIN,5,50,2:19:80,"4,15",%18.33(2)
16/04/2023,10,10,HÜRADAM,9y k  a,ALTAHA,ŞİFA,SELHATTİN KURT,İstanbul,2000,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖ /H1,"57,5",İS.YILDIRIM AP,At Sahibi,7,59,2:20:41,"12,90",%5.11(8)
16/09/2022,1,1,SHOW UP,2y d  d,MENDIP (USA),FAIR ROSE,ADİL MERT KAYA,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,55,Ö.YILDIRIM,T.TAŞAR,2,0,1:12:49,"1,45",Yok
16/09/2022,1,2,EVOLVE,2y d  d,NATIVE KHAN (FR),DOKU,HÜLYA GÖDEK,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,55 +2.00,M.KAYA,T.İBİŞ,1,0,1:12:56,"18,50",Yok
16/09/2022,1,3,HIZLI VE ÜNLÜ,2y a  e,FAST 'N' FAMOUS (AUS),TOKGÖZECE,HULUSİ TAŞKIRAN,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,55 +0.50,F.ARSLAN AP,HÜS.KARABULUT,6,0,1:13:17,"11,65",Yok
16/09/2022,1,4,MARCUS,2y a  e,DARIYAN (FR),INTARSIA (GER),DUYGU FATURA,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,57,VEDAT ABİŞ,S.TAŞBEK,5,35,1:13:28,"5,20",Yok
16/09/2022,1,5,KUMTEPER,2y d  e,PAPA CLEM (USA),CHARMANT,İHSAN ERTEN,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,57,H.KARATAŞ,BÜN.POLAT,10,0,1:13:70,"3,70",Yok
16/09/2022,1,6,LADY CONQUEROR,2y d  d,GENERAL QUARTERS (USA),SEYİR,SERDAR ÇETİNKAYA,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,55 +0.80,A.KURŞUN,U.BİLİK,7,0,1:13:72,"13,30",Yok
16/09/2022,1,7,AGNES,2y d  d,POWERSCOURT (GB),ALWAYS DELIGHTFUL (USA),YÜKSEL GÖKTÜRK,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,55 +0.70,A.SÖZEN,İ.KARADAĞ,4,0,1:13:92,"8,95",Yok
16/09/2022,1,8,KING OF THE SAVAŞ,2y d  e,MENDIP (USA),BERNICE,FEVZİ ERGÜN,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,57,F.R.BEBEK,K.TEKİNALP,3,27,1:13:95,"29,50",Yok
16/09/2022,1,9,VENİ VİCİ,2y k  e,NATIVE KHAN (FR),EL SUENA (IRE),MUSTAFA ÜLKAN DELİKAN,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,57,M.S.ÇELİK,D.ERGİN,8,0,1:14:25,"59,60",Yok
16/09/2022,1,10,MEA PUELLA,2y d  d,BELARDO (IRE),ROYAL GUINEVERE  (GB),İLHAN USLU,İstanbul,1200,Sentetik,2 Yaşlı İngilizler,Maiden,55,M.A.SOLMAZ,K.BALTACI,9,0,1:16:97,"70,90",Yok
16/09/2022,2,1,BLACK PINK,2y a  d,CONGRATS (USA),BIRD SECRETS (USA),GÜNSEN SOYUPAK,İstanbul,1400,Sentetik,2 Yaşlı İngilizler,ŞARTLI 5/Dişi,55 +0.30,A.KURŞUN,H.YÜZBAŞI,1,44,1:26:80,"3,95",Yok
16/09/2022,2,2,HEDEFİM SENSİN,2y a  d,NATIVE KHAN (FR),ARSUZ,MEHMET ULUSOY,İstanbul,1400,Sentetik,2 Yaşlı İngilizler,ŞARTLI 5/Dişi,57,A.SÖZEN,H.KARATAŞ,3,53,1:26:94,"3,00",Yok
16/09/2022,2,3,GILDED AGE,2y d  d,CAPTAIN RIO (GB),DRAMA CLUB (IRE),ADİL MERT KAYA,İstanbul,1400,Sentetik,2 Yaşlı İngilizler,ŞARTLI 5/Dişi,57,Ö.YILDIRIM,T.TAŞAR,5,53,1:27:06,"1,90",Yok
16/09/2022,2,4,BEYOND THE SEA,2y d  d,VICTORY GALLOP (CAN),DERYA SULTAN,GÜNSEN SOYUPAK,İstanbul,1400,Sentetik,2 Yaşlı İngilizler,ŞARTLI 5/Dişi,54 +0.20,VEDAT ABİŞ,H.YÜZBAŞI,4,49,1:27:13,"3,95",Yok
16/09/2022,2,5,SONSUZ ADIM,2y d  d,FAST STARS LINE,VAVENDU,D.İSMAİL TÜRKTAN,İstanbul,1400,Sentetik,2 Yaşlı İngilizler,ŞARTLI 5/Dişi,54 +1.30,G.KOCAKAYA,EMİN KARATAŞ,2,46,1:27:38,"3,35",Yok
16/09/2022,2,6,MY BRILLANTE GIRL,2y d  d,KANEKO,GOLDEN HARD,YAKUP ELĞAÇ,İstanbul,1400,Sentetik,2 Yaşlı İngilizler,ŞARTLI 5/Dişi,57,H.ÇİZİK,M.H.ELĞAÇ,6,53,1:28:88,"6,75",Yok
16/09/2022,3,1,BANA MÜSADE,6y d  a,KAIZBERT (RU),IŞINSOY,ERSAN ÇALIK,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,"56,5",A.SÖZEN,E.KOCA,5,77,1:46:33,"7,10",%9.89(4)
16/09/2022,3,2,FIRTINA VADİSİ,7y a  a,TURBO,DİLASU,MUNİR GÖKÇE,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,51 +1.90,A.ASLAN,E.KOCA,4,66,1:46:49,"11,85",%5.82(9)
16/09/2022,3,3,KEREMŞAH,4y d  a,BATURŞAH,BAKHABER,HULUSİ TAŞKIRAN,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,54 +0.40,MÜS.ÇELİK,HAS.ALTUNBAŞ,11,76,1:46:82,"2,75",%17.53(1)
16/09/2022,3,4,SUBİKE,6y k k,ARASLI,KUTBİKE,TÜLAY ÇİFTÇİ,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,62,G.KOCAKAYA,S.ÇİFTÇİ,1,88,1:46:85,"8,55",%8.69(6)
16/09/2022,3,5,KARASUN,5y a  a,KAIZBERT (RU),DEBRA,EMİN TURAN,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,59 +0.30,BURAK AKÇAY AP,A.E.KARAKURT,3,84,1:46:97,"11,25",%6.86(7)
16/09/2022,3,6,BORDOMAVİ,4y d  a,ALTAHA,ZEUGMA,MEHMET YILDIZ,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,"60,5",N.DEMİR AP,H.TURAN,8,93,1:46:99,"8,15",%6.79(8)
16/09/2022,3,7,ABONE,5y a  a,EFEM,BAKANAY,FERHAT KARA,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,52,M.HAMEDİ,M.SANDIKCI,10,68,1:47:12,"5,20",%13.64(3)
16/09/2022,3,8,CİĞERDELEN,6y d  a,SARRAF,YAPRAKCIK,CUMHUR ÜN,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,57,A.KURŞUN,M.ERKUŞ,6,78,1:47:70,"7,75",%9.38(5)
16/09/2022,3,9,ULUBATUR,7y k  a,AĞA KARACA,AHUCAN,Z.MEHMET KARAKOÇ,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,62,F.ARSLAN AP,B.KAÇMAZ,9,90,1:48:83,"30,30",%2.56(11)
16/09/2022,3,10,LEONİDAS,4y d  a,ŞAMİLBEY,BUZDENİZİ,METE ÇELİK,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,61,A.ÇELİK,E.KOCA,2,90,1:49:10,"5,75",%13.97(2)
16/09/2022,3,11,JET HEMO,4y k  a,KAYATUFAN,KÜÇÜK DENİZ,MEHMET AKTAŞ,İstanbul,1600,Çim,4 ve Yukarı Araplar,Handikap 21/DHÖW /H1,"54,5",E.SİNCAN,C.KATI,7,77,1:49:85,"9,85",%4.88(10)
16/09/2022,4,1,DOĞU PRENSİ,5y d  a,MENDIP (USA),FERİDE ANA,CUMHUR BALKAROĞLU,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,63,G.KOCAKAYA,Ş.GÖKÇE,10,65,1:24:57,"8,35",%8.37(5)
16/09/2022,4,2,HARD NOT TO LOVE TGK,4y d k,VICTORY GALLOP (CAN),DOKU,HÜLYA GÖDEK,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,"53,5 +0.20",A.KAÇMAZ,T.İBİŞ,7,46,1:24:83,"3,15",%22.85(1)
16/09/2022,4,3,REGAMOUR,5y d  a,APPROVE (IRE),MARIVI,ALİ CAN YAMANER,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,63,A.ÇELİK,BAY.AKTAŞ,3,65,1:24:89,"4,50",%16.58(3)
16/09/2022,4,4,ÇİKOK HASANBEY,3y a  e,TRIPLE BONUS,MY GOLD GIRL,EROL ÇOKLAR,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,"50,5 +1.30",C.PASO AP,E.KOCA,6,49,1:25:17,"8,30",%6.88(6)
16/09/2022,4,5,PELE AND DIDO,3y k  d,WIENER WALZER (GER),AMAYA,GÜROL ULUDAĞ,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,56,A.ASLAN,Y.DEMİRKIRAN,4,58,1:25:46,"2,90",%17.16(2)
16/09/2022,4,6,GÖKBAKIRHAN,4y d  a,AYDEMİRHAN,CHE SARA SARA (GB),AYHAN GİRAY,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,60,M.KAYA,D.SAV,5,59,1:25:54,"10,45",%5.68(7)
16/09/2022,4,7,BODACIOUS,3y a  e,EL CORREDOR (USA),DARGA,S.SIRRI ÖZCAN,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,50,M.A.SOLMAZ,U.KIRKUVA,1,39,1:25:60,"12,25",%4.64(8)
16/09/2022,4,8,MAGGY HAWK,3y a  d,SIDNEY`S CANDY (USA),SHINING GOLD,ŞEMSİ AĞIRTAŞ,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,56,VEDAT ABİŞ,MAH.BAYKARA,8,58,1:26:16,"6,75",%11.19(4)
16/09/2022,4,9,MADMEN,4y a  a,CAPTAIN RIO (GB),VICTORY CHANT (GB),BAHADIR YEŞİL,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,50 +2.00,B.ÇIĞLA AP,T.ATEŞ,2,36,1:26:33,"20,00",%2.83(10)
16/09/2022,4,10,COURAGEUX,3y d  d,HAKEEM (USA),THE QUEEN RIVER,MİNE KOYUNCUOĞLU,İstanbul,1400,Sentetik,3 ve Yukarı İngilizler,Handikap 16 /H1,50 +2.00,M.HAMEDİ,T.ŞİT,9,45,1:26:97,"19,50",%3.82(9)
16/09/2022,5,1,KOCA SEYİD,5y d  a,SMART ROBIN (JPN),RED BIRD,MEHMET ÇAVUŞ,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,62,A.SÖZEN,N.KÖÇKEN,1,85,2:17:98,"7,05",%10.29(3)
16/09/2022,5,2,WINNER MAN,5y d  a,WIN RIVER WIN (USA),EMMA,CEM NARİN,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,56,G.KOCAKAYA,S.DURGUÇ,8,88,2:18:19,"4,70",%13.5(2)
16/09/2022,5,3,GREY KURT,4y d  a,PERFECTO,BZIYA,FAHRİYE NİSA AKIL,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,60,A.KURŞUN,M.H.ELĞAÇ,4,89,2:18:23,"7,30",%6.77(7)
16/09/2022,5,4,NEW WORLD,4y d  a,VICTORY GALLOP (CAN),ZAEEMAH (IRE),MUSTAFA POLAT,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,58,Ö.YILDIRIM,R.DURUKAN,5,81,2:18:65,"6,35",%8.89(4)
16/09/2022,5,5,INFLUENCER,4y d  a,DR FONG (USA),DINARA,İSMAİL KARAMAN,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,56,H.KARATAŞ,A.ŞIVGIN,2,72,2:18:70,"8,45",%7.45(6)
16/09/2022,5,6,MEGALOMAN,4y k  a,NATIVE KHAN (FR),BONA DEA,ADNAN TÜRKOĞLU,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,56 +0.20,H.ÇİZİK,T.TAŞAR,6,100,2:18:93,"1,65",%42.94(1)
16/09/2022,5,7,YAVUZUM,4y a  a,WIN RIVER WIN (USA),SAYGILI,BERRİN DOĞAN,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,60,A.ÇELİK,M.AKBULUT,7,86,2:21:14,"5,60",%8.78(5)
16/09/2022,5,8,GÖDEK,6y d  a,WIN RIVER WIN (USA),DOKU,HÜLYA GÖDEK,İstanbul,2200,Sentetik,3 ve Yukarı İngilizler,KV-6,58,M.KAYA,T.İBİŞ,3,77,0:00.00,0,%1.4(8)
16/09/2022,6,1,BERKENİN KIZI,3y a  d,KAIZBERT (RU),İPEKELA,FATİH KURU,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,A.KURŞUN,İB.B.OĞULLARI,10,80,1:32:30,"5,15",%12.49(4)
16/09/2022,6,2,YAMAÇ TORUNU,3y k  d,EFEM,TUMBULSABUHA,NURİ TURAN,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,MAHSUN TURAN,SEV.BEKTAŞ,8,72,1:32:31,"3,95",%16.17(2)
16/09/2022,6,3,BÜYÜK YILDIZ,3y a  d,UÇANOĞLU,DİLŞEKER,GÖKHAN YILDIZ,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,H.KARATAŞ,EMİN KARATAŞ,3,73,1:32:71,"2,45",%27.51(1)
16/09/2022,6,4,KURŞUNİLİ,3y k  d,SİLAH,MOĞOLGÜLÜ,DENİZ KURTEL,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,VEDAT ABİŞ,H.YÜZBAŞI,1,62,1:32:79,"6,35",%9.24(5)
16/09/2022,6,5,SABIR ÇİÇEĞİ,3y a  d,ÖZGÜNHAN,AYCANIM,SAMİ DOĞAN,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,A.ÇELİK,M.AKBULUT,4,56,1:33:09,"11,90",%5.65(6)
16/09/2022,6,6,KIVILCIMKIZ,3y k  d,ÖZGÜNHAN,TEMENNİ,MELİS KURTEL EMİN,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,A.SÖZEN,H.YÜZBAŞI,7,55,1:33:14,"38,75",%1.25(11)
16/09/2022,6,7,AYDOST,3y k  d,TOŞUR,AYDOĞAN,CEM NARİN,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,G.KOCAKAYA,S.DURGUÇ,12,63,1:33:15,"5,35",%14.34(3)
16/09/2022,6,8,DİLAN KIZ,3y d  d,ULUER,ABAKAY,HULUSİ TAŞKIRAN,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,MÜS.ÇELİK,HÜS.KARABULUT,2,70,1:33:62,"34,35",%1.52(10)
16/09/2022,6,9,BEDİZ DE FAUST,3y a  d,SULTAN DE FAUST (FR),BEDİZİM,KADRİYE KAYA,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,C.PASO AP,HAMZA KAYA,9,53,1:33:63,"42,00",%0.89(12)
16/09/2022,6,10,YEŞİLPINAR,3y a  d,KAIZBERT (RU),HELENAZ,MUNİR GÖKÇE,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,M.KAYA,E.KOCA,5,67,1:34:46,"23,30",%2.81(8)
16/09/2022,6,11,HOŞGÖR,3y a  d,KARA YAĞIZ,HOŞNUR,HAKKI GÜLAL,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,M.A.SOLMAZ,H.İ.AKÇAY,13,36,1:34:88,"121,20",%0.49(14)
16/09/2022,6,12,BEDİNURZADE,3y d  d,KAIZBERT (RU),BAGAS,CAFER AKBULUT,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,Ö.YILDIRIM,M.AKBULUT,11,48,1:36:79,"21,60",%4.02(7)
16/09/2022,6,13,ÖYKÜYEL,3y k  d,TÜMÖZ BEY,AYBEYNUR,TEKİN BİRİCİK,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,Ç.CANPOLAT AP,T.BİRİCİK,14,40,1:37:71,"136,85",%0.4(15)
16/09/2022,6,14,ATEŞ HANIM,3y k  d,BERKSOY,RİBELLA,ALİ ARAS,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,Y.ARAS AP,M.ÖZDİL,6,44,1:37:80,"14,55",%2.66(9)
16/09/2022,6,15,MEHLİKA ABLA,3y d  d,TÜMÖZ BEY,MEHLİKA,SEVİM KARACA,İstanbul,1400,Çim,3 Yaşlı Araplar,G 1/DHÖW/Dişi,57,GÖKH.GÖKÇE,R.TURAN,15,44,1:40:98,"114,40",%0.57(13)
16/09/2022,7,1,YİĞİTKARDEŞ,5y a  a,KAIZBERT (RU),EZGİHANIM,EMRE KARAYEL,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,"59,5",A.ÇELİK,A.E.BAŞ,5,98,1:39:41,"2,05",%26.65(1)
16/09/2022,7,2,YETİM ALİ,6y a  a,BURUKCAN,VIKA (RU),MEHMETAKİF KAYA,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,"59,5",G.KOCAKAYA,Ç.AYDIN,8,94,1:39:50,"9,20",%10.3(4)
16/09/2022,7,3,SARIYERLİ,4y k  a,KAIZBERT (RU),AYDINGÜZELİ,SEVİNÇ ÖZMEN,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,58,H.ÇİZİK,TU.TURAN,7,92,1:39:70,"16,40",%4.75(7)
16/09/2022,7,4,YOLLARAZ,6y k  a,YAŞARCIK,ÇÖLDESU,MEHMET NUR BECENE,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,"62,5",S.BOYRAZ,M.DEMİROL,4,102,1:39:72,"10,80",%4.35(8)
16/09/2022,7,5,ÖZŞİMŞEK,4y a  a,ÖZHABER,NURHANIM,MEHMET GÜNDÜZ,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,59,H.KARATAŞ,N.GÜNDÜZ,2,94,1:40:05,"2,75",%24.59(2)
16/09/2022,7,6,YENERSULTAN,5y a k,KAIZBERT (RU),SÖNMEZ SULTAN,SONGÜL TEKİNALP,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,"61,5",VEDAT ABİŞ,K.TEKİNALP,3,102,1:40:39,"5,20",%13.49(3)
16/09/2022,7,7,BANGIRBANGIR,5y a  a,KAIZBERT (RU),YAMALI,ŞEMSETTİN TOYDEMİR,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,"59,5",MÜS.ÇELİK,O.DEMİR,6,94,1:40:72,"19,15",%3.19(9)
16/09/2022,7,8,MAVİ DENİZ,4y a k,KAIZBERT (RU),ÜZÜM TANESİ,BURHAN GÖK,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,59,A.KURŞUN,M.ERKUŞ,9,94,1:43:67,"10,85",%7.65(5)
16/09/2022,7,9,GÜNDÜZDÜŞÜ,4y a k,KAIZBERT (RU),SERAY KIZI,MUNİR GÖKÇE,İstanbul,1500,Sentetik,4 ve Yukarı Araplar,KV-8/DHÖW,56 +1.20,M.KAYA,E.KOCA,1,95,1:43:83,"10,10",%5.02(6)
16/09/2022,8,1,LUCKY DAISY,3y d  d,RED GIANT (USA),GALATASULTANI,CAHİT DOĞAN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,56,M.S.ÇELİK,A.GÜVEN,7,32,1:18:13,"12,40",%6.47(5)
16/09/2022,8,2,MATRA GÜLÜ,3y a  d,PERFECTO,DINAH (FR),MAHMUT KARAKEÇİ,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,56 +0.30,S.BOYRAZ,A.E.KARAKURT,14,47,1:18:41,"10,80",%7.32(4)
16/09/2022,8,3,EFE MY HAWK,3y d  e,FAST 'N' FAMOUS (AUS),LADY PRESIDENT,YİĞİT YİĞİTLER,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,58,A.SÖZEN,A.ÖKSÜZLER,4,43,1:18:58,"2,65",%29.62(1)
16/09/2022,8,4,MESTİNAZ,3y d  d,DEĞİRMENDERELİ,LITTLE OCEAN,C.TAHİR BURHANLIOĞLU,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,55 +0.50,A.KURŞUN,M.ÖZDİL,10,40,1:18:78,"19,90",%4.09(10)
16/09/2022,8,5,LEO KİP,3y a  e,RED GIANT (USA),SABİRE,ALİ BİBER,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,52 +1.50,A.KAÇMAZ,BÜN.POLAT,5,43,1:18:84,"9,25",%4.83(9)
16/09/2022,8,6,BÜLENT,3y d  e,KING OF TRAKYA,WINNING TIME,ALİ ŞEKER,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,58,M.KAYA,N.ASLANSOY,1,38,1:19:02,"10,05",%5.4(6)
16/09/2022,8,7,AHBAP,3y d  e,AFTER MARKET (USA),NO STRESS,Z.AHSEN KURUM,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,56,M.HAMEDİ,ŞÜK. ÇELİK,12,36,1:19:60,"11,20",%4.93(8)
16/09/2022,8,8,TUMTURAKLI,3y a  e,THREE VALLEYS (USA),ART POWER,İLYAS İLBEY,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,52 +1.00,S.AKBULAT AP,U.BİLİK,9,37,1:21:28,"35,15",%1.51(12)
16/09/2022,8,9,CARPE DIEM BABY,3y d  d,SMART ROBIN (JPN),FOUNTAINHEAD,HATİCE DEMİREL,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,56 +0.20,H.ÇİZİK,İ.CANPOLAT,3,45,1:21:38,"5,45",%10.11(3)
16/09/2022,8,10,NAZİK ENDAM,3y a  d,BAWiKAL,FULL TIME HAPPY,SEYDİ AKYILDIRIM,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,56,MÜS.ÇELİK,A.E.KARAKURT,13,67,1:21:65,"3,65",%16.4(2)
16/09/2022,8,11,SENSEI,3y d  e,EL CORREDOR (USA),KIWANI BAY (GB),MUSTAFA BAYKARA,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,58,GÖKH.GÖKÇE,MAH.BAYKARA,2,34,1:22:04,"23,20",%2.4(11)
16/09/2022,8,12,QALANDAR,3y d  e,MENDIP (USA),HEYYAVRUMHEY,CUMHUR ÜN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,53,M.A.SOLMAZ,M.ERKUŞ,6,37,1:23:14,"11,30",%5.27(7)
16/09/2022,8,13,MY SURPRISE,3y d  d,MENDIP (USA),SOMPTUEUSE,SÜLEYMAN TAŞDEMİR,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,54 +1.00,F.YÜKSEL,AZİZ TEKDEMİR,8,16,1:26:11,"75,00",%0.62(14)
16/09/2022,8,14,KUYRUKLU YILDIZ,3y d  e,SMART ROBIN (JPN),CARIBU,MURAT ERŞAHİN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,SATIŞ 3,58,B.ÇIĞLA AP,S.ÇITAK,11,37,1:26:37,"50,90",%1.02(13)
