Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
01/04/2022,4,2,JUST ME,3y a  e,JUSTENUFFHUMOR (USA),CRAZY SALLY,HALUK ERON,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,58,A.C.DAĞDEVİREN,A.COŞKAN,3,16,1:53:30,"16,50",%4.01(8)  %4.25(8)
01/04/2022,4,3,MITHANDIR,3y d  d,DUTYFREE,MERCAN DENİZ,HASAN AYDOĞAR,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56,MER.ÇELİK,MEH.KAYA,10,0,1:53:65,"9,80",%11.19(4)  %10.73(4)
01/04/2022,4,4,MORNING STAR,3y d  d,SCARFACE,HOŞSEDA,EBUL KASIM AVCI,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,54 +1.60,A.İNCİ AP,B.TURGUL,12,14,1:54:08,"21,25",%3.27(9)  %2.92(9)
01/04/2022,4,5,BAYAN MAHUR,3y d  d,SMART ROBIN (JPN),SALİHLİ GÜZELİ,RAMAZAN ZENGER,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56 +0.50,S.ÖZEN,HAL.KAYA,4,29,1:54:10,"9,60",%9.98(5)  %9.54(5)
01/04/2022,4,6,COLOUR OF FIRE,3y d  e,SPEEDY WOLF,SKY IS THE LIMIT,GÜVEN BAŞÇİVİ,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,58,H.ŞİMŞEK,H.DURMUŞ,1,28,1:54:43,"15,85",%6.76(6)  %6.44(6)
01/04/2022,4,7,ARTISTICOMARMARINO,3y d  d,BAY ÇİFTÇİOĞLU,QUEEN OF VANDAMME,NECATİ ÇİFTÇİOĞLU,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56,H.KAPLAN,Y.BULUT,8,0,1:54:92,"14,45",%5.58(7)  %5.5(7)
01/04/2022,4,8,GÜNEŞIŞIĞI,3y d  e,SMART ROBIN (JPN),PRINCESS FATIMA (IRE),BARIŞ DURDAĞ,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,58,M.AKIN AP,O.TAŞDEMİR,6,35,1:55:01,"4,90",%12.35(3)  %12(3)
01/04/2022,4,9,TATAR BABA,3y d  e,SCARFACE,HEIRESS S,D.DENİZ KANAR,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56,ALP.OLUK AP,S.BAYDAN,7,12,1:55:58,"26,50",%2.72(10)  %2.31(10)
01/04/2022,4,10,DEFNE KIZ,3y d  d,SCARFACE,MADRIGALE (GB),ŞAFAK GÜMÜŞ,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,52 +1.00,O.KIZILDAŞ AP,E.C.BAYDAN,9,12,1:57:32,"47,60",%0.63(12)  %0.61(12)
01/04/2022,4,11,LOVE BEAUTY,3y a  d,LUXOR,CHASTE,ERTUNÇ ERDEMİR,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,52 +0.40,C.PASO AP,O.TAŞDEMİR,2,25,1:57:41,"4,05",%14.17(2)  %14.94(2)
01/04/2022,4,12,FRANCİENE,3y a  d,THREE VALLEYS (USA),QUEEN OF ES ES,CİHAN EMİL,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,53 +1.30,MUH.OK AP,A.ÖMEROĞLU,5,14,1:57:82,"54,75",%0.86(11)  %0.81(11)
01/04/2022,5,1,HİKMETHAN,4y d  a,TOROK (IRE),NIOBE* (GB),İSMET ÇİFTÇİ,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,59,K.TOKAÇOĞLU,M.TAMER,2,61,1:11:02,"3,00",%22.55(1)  %21.51(1)
01/04/2022,5,2,AYVALIKATEŞİ,4y a  a,TALIP HAN (IRE),TAC MAHAL,YİĞİT AKIN,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,54,A.C.DAĞDEVİREN,Ü.BOZKURT,4,51,1:11:12,"8,90",%9.11(5)  %9.33(5)
01/04/2022,5,3,BU DA BATOR,6y d  a,LUXOR,GENÇCEREN,HATİCE YILDIZ,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,"58,5",S.ÇELİK AP,M.ÖCAL,10,64,1:11:35,"9,75",%8.32(6)  %8.13(7)
01/04/2022,5,4,GOLD ROAD,4y d  a,GOLDEN SUN,DO IT EASY,ZEYNEP AKYOL,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,"58,5",G.ÖZÇELİK,S.YANIK,7,60,1:11:48,"5,75",%7.21(7)  %7.97(6)
01/04/2022,5,5,COOL IMAGE,6y d k,SCARFACE,BERVA,HÜSEYİN YILDIZ,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,58,C.PASO AP,M.ZELYURT,8,63,1:11:51,"3,15",%17.98(2)  %16.93(2)
01/04/2022,5,6,WARM HEARTED,5y d  a,INVINCIBLE SON (IRE),ECHO RIDGE (IRE),MEHMET ALTIN,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,"60,5",MER.ÇELİK,M.YAPAROĞLU,3,62,1:11:60,"7,45",%10.94(3)  %10.83(3)
01/04/2022,5,7,CRAZY LION,4y d k,KANEKO,ANGEL OF WESTPORT,FETHİ DEMİR,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,60,E.AKTUĞ AP,S.YANIK,12,69,1:12:16,"17,20",%4.73(8)  %4.89(8)
01/04/2022,5,8,TEAM MASTER,5y d  a,VICTORY GALLOP (CAN),EXPLOSIVE,VOLKAN YOZGATLI,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,56,H.KAPLAN,M.GÜNDÜZELİ,6,53,1:12:73,"21,50",%4.67(9)  %4.88(9)
01/04/2022,5,9,CAPTAIN ANGEL,4y d  a,CAPTAIN RIO (GB),KISS AN ANGEL (USA),TUĞRUL GÜRE,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,50 +2.00,B.M.MIRIK,MEH.KAYA,1,31,1:12:76,"38,75",%1.68(11)  %1.83(11)
01/04/2022,5,10,MUSKAT,5y a  a,EL CORREDOR (USA),DREAM OF MY LOVE,ZEYNEP AKYOL,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,50 +2.00,A.KÜRÜNDÜK,S.YANIK,5,31,1:13:46,"5,75",%0.96(7)  %1.01(6)
01/04/2022,5,11,LAST HOPE,4y a k,CAPTAIN RIO (GB),ATIPHA,ERSİN IŞIKLI,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,"53,5 +1.00",M.SAV,C.T.KÖSE,9,50,1:13:58,"47,00",%2.54(10)  %2.66(10)
01/04/2022,5,12,KING JACKSON,4y d  a,LUXOR,BERKETTE (USA),SERKAN AYDIN,İzmir,1200,Çim,4 ve Yukarı İngilizler,Handikap 16 /H1,"58,5",M.ÇİÇEK,M.ZELYURT,11,60,1:15:11,"9,35",%9.34(4)  %10.02(4)
01/04/2022,6,1,GUBAZ,6y a  a,TURBO,GÖKÇEDİL,MEHMET DOĞAN,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",E.AKTUĞ AP,D.KAYA,4,67,2:15:62,"23,90",%4.15(8)  %4.21(8)
01/04/2022,6,2,İSTANBUL MUHAFIZI,5y k  a,AYABAKAN,MELDEGÜLÜ,İSMET ARSLANCA,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"54,5 +0.10",ALP.OLUK AP,M.BULUT,10,50,2:15:66,"6,15",%4.94(6)  %4.81(7)
01/04/2022,6,3,BÜTÜNAY,8y k  a,TAMERİNOĞLU,SAKIZ,TARKAN H. ONAR,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",M.AKIN AP,SEYİT GÖKÇE,8,78,2:16:13,"28,40",%2.99(10)  %3.2(10)
01/04/2022,6,4,AHMET ALİ,5y a  a,BERKSOY,BİRSENSİN,SABAHATTİN TEKDOĞAN,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",O.YILDIZ,MEH.KAYA,3,54,2:16:44,"21,20",%2.38(11)  %2.61(11)
01/04/2022,6,5,USULCA,5y k  a,TAMERİNOĞLU,SAPHA.35,SÜLEYMAN KILIÇASLAN,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"52,5",C.PASO AP,R.YILDIZ,1,58,2:16:47,"2,95",%26.57(1)  %25.55(1)
01/04/2022,6,6,PRENS CORA,5y a  a,ÖZGÜNHAN,EZGİ,İSMET TURAN,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",H.KAPLAN,F.TURAN,5,72,2:16:60,"3,80",%18.97(2)  %18.5(2)
01/04/2022,6,7,SÜERDEM,7y k  a,BERKOŞ,EYLEMKIZ,TALAT ÜSTÜNER,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"53,5 +0.50",MUH.OK AP,MEH.KAYA,11,44,2:16:61,"21,00",%4.54(7)  %5.13(6)
01/04/2022,6,8,ÖZGÜRFATİH,6y k  a,TAMERİNOĞLU,DENİZBOZAN,GIYASETTİN ŞEN,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5 +0.80",N.ŞEN,Y.PETEK,12,65,2:16:68,"11,95",%6.39(5)  %6.62(5)
01/04/2022,6,9,CALİBE TAY,6y d k,ÖZGÜNHAN,ÖZGÜR NAZ,DENİZ KURTEL,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"52,5 +1.00",F.HİM AP,Y.TALUK,9,63,2:17:02,"17,30",%3.1(9)  %3.61(9)
01/04/2022,6,10,ESER,9y k  a,JOKER,GÖKÇETAY,HÜSEYİN ÇELİKAY,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",MER.ÇELİK,M.BULUT,2,98,2:17:44,"4,30",%15.08(3)  %14.76(3)
01/04/2022,6,11,KESERBEY,5y a  a,BİLGİN,MİHRİŞAH,RUHAT SOL,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",B.M.MIRIK,ŞAFAK GÜMÜŞ,6,26,2:19:93,"38,60",%0.98(12)  %0.98(12)
01/04/2022,6,12,AKARNEJAT,9y k  g,HABERBATUR,DURUDOĞA,İSMAİL GÖKHAN HUMALI,İzmir,2000,Çim,4 ve Yukarı Araplar,ŞARTLI 4/DHÖW,"56,5",M.M.BİLGİN,B.TURGUL,7,83,2:21:15,"10,00",%9.91(4)  %10(4)
01/04/2022,7,1,FORTISSIMUM,3y d  e,VICTORY GALLOP (CAN),BORASERRA,ALARA BAKIR,İzmir,1900,Kum,3 Yaşlı İngilizler,KV-7,56 +0.20,GÖKH.GÖKÇE,A.BİRDAL,4,56,2:04:46,"1,75",%34.43(2)
01/04/2022,7,2,SO SO CRAZY,3y d  d,SPEEDY WOLF,LATMOS,YAŞAR GÖLBAŞ,İzmir,1900,Kum,3 Yaşlı İngilizler,KV-7,56,H.KARATAŞ,SEYİT GÖKÇE,5,69,2:04:64,"1,80",%47.9(1)
01/04/2022,7,3,ADA KIZI,3y d  d,TOCCET (USA),RIVER GLITTER,MUSTAFA ADALAR,İzmir,1900,Kum,3 Yaşlı İngilizler,KV-7,56 +0.50,M.ÇİÇEK,MEH.DAŞ,2,69,2:05:00,"11,05",%4.49(4)
01/04/2022,7,4,CASH IS KING,3y d  e,LILBOURNE LAD (IRE),DRAMA CLUB (IRE),AHMET ALABAY,İzmir,1900,Kum,3 Yaşlı İngilizler,KV-7,56 +1.20,M.KAYA,M.ZELYURT,1,54,2:05:28,"6,50",%8.84(3)
01/04/2022,7,5,YOU ARE THE BEST,3y a  e,BOSPORUS (IRE),FADO,GÖRKEM GEDİKOĞLU,İzmir,1900,Kum,3 Yaşlı İngilizler,KV-7,54 +1.80,K.TOKAÇOĞLU,D.TEKELİ,3,53,2:08:44,"14,55",%4.34(5)
01/04/2022,8,1,GOLD HUNTER,3y d  d,SCARFACE,VIVA LA VIDA,HÜSEYİN YILDIZ,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56,M.M.BİLGİN,M.ZELYURT,12,0,1:54:29,"22,90",%1.95(8)
01/04/2022,8,2,LİPSOS,3y d  e,TRIPLE BONUS,FİRDEVS,RESUL AYDOĞAN,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,54 +0.10,S.AKŞIN AP,R.AYDOĞAN,7,0,1:54:90,"19,90",%3.43(5)
01/04/2022,8,3,LA NİNA,3y a  d,BOSPORUS (IRE),ROSE DE NORMANDIE (FR),TRACY KAYAHAN,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56 +0.40,M.ÇİÇEK,Ş.ÇELİK,2,0,1:55:34,"1,75",%45.23(1)
01/04/2022,8,4,BE STRONG,3y d  e,SCARFACE,BESTEREK,NACİ GİRŞEN,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,58,K.TOKAÇOĞLU,S.İŞLETİR,3,29,1:55:40,"5,45",%12.66(3)
01/04/2022,8,5,KOCA METEHAN,3y d  e,BAY ÇİFTÇİOĞLU,MISS AKDOĞAN,NECATİ ÇİFTÇİOĞLU,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,58,M.KAYA,Y.BULUT,9,16,1:55:43,"6,50",%6.33(4)
01/04/2022,8,6,READY TEDDY,3y d  e,VALENTIN,QUEENIE BELLE,SELİN DİKENCİK,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56,A.İNCİ AP,Ş.ÖZGÜR,8,24,1:55:46,"21,40",%2.72(6)
01/04/2022,8,7,ARTISTICO CREATIVO,3y a  e,BAY ÇİFTÇİOĞLU,ZEHİR,NECATİ ÇİFTÇİOĞLU,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,58,H.KAPLAN,Y.BULUT,5,17,1:55:64,"6,50",%5.1(4)
01/04/2022,8,8,NOTE THIS GIRL,3y d  d,RUBICON,SURİMŞİNE,UĞUR ALTIPARMAK,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,55 +1.30,M.AKIN AP,S.YUDUM,10,0,1:55:80,"89,20",%0.35(10)
01/04/2022,8,9,FIRST GREY,3y k  d,GREY CORAL,BÜYÜK GÖL,İLKER İYİKOL,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56 +0.20,B.KURDU,H.DURMUŞ,4,31,1:56:16,"3,30",%17.74(2)
01/04/2022,8,10,LADY ELA,3y d  d,TOROK (IRE),DISTANT TIME,FATMA ŞÜLE ERTOP,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,52 +0.40,E.AKTUĞ AP,F.KEMAHLIOĞLU,11,16,1:56:34,"17,80",%2.42(7)
01/04/2022,8,11,HEYECANLI,3y d  d,JUSTENUFFHUMOR (USA),FAWN LILY (IRE),FATMA TAMER,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,53 +1.00,MUH.OK AP,M.TAMER,1,13,0:00.00,"42,15",%0.71(9)
01/04/2022,8,12,LADYYWALKER,3y a  d,FAST 'N' FAMOUS (AUS),SENATOR AMIDALA,NUSRET ÖZBAĞ,İzmir,1800,Çim,3 Yaşlı İngilizler,Maiden,56 +0.30,H.ŞİMŞEK,S.YANIK,6,27,0:00.00,0,%1.35(11)
01/04/2022,9,1,FISTIKCAN,4y a k,TURBO,MELEĞİMCAN,HAYATİ CAN,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,58,MER.ÇELİK,M.CAN,4,45,1:38:44,"2,65",%21.35(1)
01/04/2022,9,2,MELTEM RÜZGARI,4y a k,OYMAKBEYİ,AGAFE,FEYZİ GÖNÜLTAŞ,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,55,E.AKTUĞ AP,Ş.ÇELİK,6,45,1:38:80,"8,10",%10.79(5)
01/04/2022,9,3,DİLEK TEPESİ,4y k k,BİLGİN,SÜBEYHİKIZI,GÖKHAN ERDOĞAN,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,57,A.İNCİ AP,S.O.APAYDIN,5,45,1:38:93,"11,60",%7.28(8)
01/04/2022,9,4,ALAŞYA,4y d k,DEHA,SUFLÖR,NURBİYE GÜLERCE,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,57,M.M.BİLGİN,Y.SAZAK,8,43,1:38:94,"12,90",%7.42(6)
01/04/2022,9,5,ZEYNOŞUM,4y a k,ODİNHAN,CANISI,ÖMERCAN EROĞLU,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,"57,5",H.ŞİMŞEK,U.TUNAY,9,44,1:39:34,"6,40",%11.69(4)
01/04/2022,9,6,GÜLAY,4y d k,BABA MEVLÜT,YAĞMURUN KIZI,N.AREK KUYUMCİYAN,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,"55,5 +0.70",M.AKIN AP,Ş.ÇELİK,10,46,1:39:79,"12,25",%7.29(7)
01/04/2022,9,7,ÇİPÇİLLİ,4y k k,UÇANOĞLU,LAŞİN,ZAFER TURĞUL,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,"57,5",M.GÖKSU AP,B.TURGUL,11,50,1:42:10,"5,95",%12.14(3)
01/04/2022,9,8,ATAKUM KIZI,4y d k,SİLAH,ATAKUM,İSMAİL YAĞCI,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,"52,5 +2.00",ALP.OLUK AP,MEH.DAŞ,3,34,1:43:02,"30,65",%1.57(10)
01/04/2022,9,9,AKINCI KIZ,4y k k,JOKER,ALHABER,ÜMİT AKIN,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,"53,5 +0.80",MUH.OK AP,HAL.KAYA,7,36,1:43:50,"26,25",%1.8(9)
01/04/2022,9,10,AMANYÜREK,4y a k,KAYAYÜREKLİ,AMANI (FR),AHMET KAYA,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,51 +1.60,S.AKŞIN AP,F.KEMAHLIOĞLU,1,31,1:43:98,"66,45",%0.51(13)
01/04/2022,9,11,VANGA,4y a k,TUNCAL,KÖREBE,H.TARIK DİKENCİK,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,"50,5 +1.80",C.PASO AP,Ş.ÖZGÜR,13,30,1:44:56,"26,60",%1.11(11)
01/04/2022,9,12,SILA SALIHA,4y k k,ÇAVUŞOĞLU,FERAYHANIM,RECEP İNCESU,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,52,D.PALAUR,Ü.AYBOĞA,2,33,1:44:69,"36,15",%1.1(12)
01/04/2022,9,13,ŞANS KAYNAĞI,4y k k,BALIKHAN,KAYNAK,FATMA NİLGÜN KUTLU,İzmir,1400,Kum,4 Yaşlı Araplar,Handikap 14/DHÖW/Dişi /H2,58,H.KAPLAN,M.MEHMET İNAL,12,45,0:00.00,"4,70",%15.94(2)
01/09/2022,1,1,ÖYKÜYEL,3y k  d,TÜMÖZ BEY,AYBEYNUR,TEKİN BİRİCİK,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,53 +0.20,E.D.ÖKTEN AP,Ü.AYBOĞA,1,35,1:20:09,"2,15",%27.57(1)
01/09/2022,1,2,ÇİLEK,3y a  d,GELİBOLU,ALBİKE,ERSAN ÖZBELGE,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,GÖKH.GÖKÇE,ALİ GÜMÜŞ,4,20,1:20:19,"11,80",%7.23(6)
01/09/2022,1,3,RED HILL,3y a  d,EFEM,GÜLÖZKAN,MEHMET ÖZKAN,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,54,C.PASO AP,M.YAPAROĞLU,10,28,1:20:28,"9,20",%10.44(5)
01/09/2022,1,4,GÜZ SANCISI,3y k  d,KAFKAS ŞAHI,SANİYE,SEVİM KARACA,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,M.M.BİLGİN,MEH.KAYA,7,30,1:21:32,"27,00",%1.93(9)
01/09/2022,1,5,KLEPPE,3y a  d,GELİBOLU,ZARİFECAN,ERDAL YILDIRIM,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,D.PALAUR,HAL.KAYA,5,0,1:21:37,"32,65",%3.39(8)
01/09/2022,1,6,PRENSES DİDEM,3y d  d,BABA MEVLÜT,TOMURCUK,DİDEM ARTIK TUTAŞER,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,H.KAPLAN,MEH.KAYA,6,27,1:21:72,"16,10",%5.28(7)
01/09/2022,1,7,GENDAGIRLS,3y k  d,TURBO,ÖZİLTER,HASAN M. ATİK,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,54 +1.90,MUH.OK AP,MEH.KAYA,3,27,1:21:85,"44,95",%1.41(10)
01/09/2022,1,8,MOR ATEŞ,3y k  d,GELİBOLU,MOR ELMAS,NURTEN ERDÖLEK,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,MER.ÇELİK,A.ÖKSÜZLER,12,0,1:23:13,"4,00",%11.91(3)
01/09/2022,1,9,SEDEF KIZIM,3y a  d,COŞARTAY,SİMAYEFTAL,MELİS KURTEL EMİN,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,N.AVCİ,A.A.ZÜMBÜLLER,2,0,1:24:23,"3,40",%16.87(2)
01/09/2022,1,10,HELLOCAN,3y d  d,DEMİRDÖVEN,BERRACAN,MUHARREM CAN,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57 +0.40,B.KURDU,A.R.YILDIZ,11,14,1:25:00,"49,50",%1.18(12)
01/09/2022,1,11,EFSANENİN KIZI,3y a  d,KAFKASLIEFSANESİ,ÜÇYILDIZ,AHMET KAYA,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,54,A.YILDIZ AP,F.KEMAHLIOĞLU,8,34,1:25:43,"6,65",%11.59(4)
01/09/2022,1,12,ASLAN BURCU,3y a  d,SAKARBAŞI,BURÇAK,GÜRSEL DAŞ,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,53 +1.20,E.KADİRLER AP,U.TUNAY,9,0,1:26:52,"43,95",%1.21(11)
01/09/2022,2,1,MAMUŞOĞLU,5y a  a,KAIZBERT (RU),ŞİMŞEKGÜLÜ,AYŞE TEZCAN,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,50 +0.70,D.PALAUR,A.ÖZKAN,12,38,2:07:46,"3,30",%15.91(2)
01/09/2022,2,2,CALİBE TAY,6y d k,ÖZGÜNHAN,ÖZGÜR NAZ,DENİZ KURTEL,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,"56,5",M.ÇİÇEK,M.U.TURAN,8,52,2:08:07,"10,30",%9.1(5)
01/09/2022,2,3,EZHANIM,6y k k,GOBAKBEY,ONUNKANI,BOZAN ALTIN,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,"57,5",MER.ÇELİK,M.ER,6,54,2:08:09,"13,80",%5.07(8)
01/09/2022,2,4,MUHSİN,7y a  a,BOZOK,SAPHA.34,TÜRKAN TURAN,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,58,H.KAPLAN,AL.BEKTAŞ,3,55,2:08:97,"9,65",%5.73(7)
01/09/2022,2,5,DEMİR KOZA,4y k  a,KAFKAS ŞAHI,KOZA,HARUN DELİGÖZ,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,60,C.ALTUN AP,MEH.KAYA,2,69,2:09:13,"5,05",%13.53(3)
01/09/2022,2,6,KAYALARLI,6y k  a,GÜNTAY,BENLİ ANA,ŞEMİSTAN GÖKÇE,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,57,ALP.OLUK AP,SEYİT GÖKÇE,4,55,2:09:55,"15,25",%3.01(11)
01/09/2022,2,7,ŞEKER TURBO,4y a  a,TURBO,BERKSU,YUSUF KÜREM,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,57,A.YILDIZ AP,Ü.AYBOĞA,5,61,2:09:57,"3,25",%14.19(1)
01/09/2022,2,8,GÜNEŞKRAL,4y k  a,TAMERİNOĞLU,CİLVEGÖZLÜ,NAZENİN SERFİCELİ,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,54,N.AVCİ,F.ÇELTİK,1,51,2:09:73,"4,50",%13(4)
01/09/2022,2,9,AKARNEJAT,9y k  g,HABERBATUR,DURUDOĞA,İSMAİL GÖKHAN HUMALI,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,61,C.PASO AP,Z.TURĞUL,11,65,2:10:22,"12,90",%4.14(9)
01/09/2022,2,10,KRAL ÇEKO,5y k  a,BERKSOY,ALLALEM,BARIŞ ERDUMAN,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,"55,5",M.M.BİLGİN,A.ÖKSÜZLER,10,50,2:10:36,"35,85",%3.29(10)
01/09/2022,2,11,ANANİYA,7y a k,UÇANBEY,KİBARYILDIZ,SAMİ DOĞAN,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,"51,5 +2.00",B.M.MIRIK,M.YAPAROĞLU,7,42,2:14:19,"14,35",%6.76(6)
01/09/2022,2,12,ALEMİN KRALI,9y k  a,TURBO,SEÇİLAY,YUSUF KÜREM,İzmir,1900,Çim,4 ve Yukarı Araplar,Handikap 16/DHÖW /H2,60,İ.S.SÖĞÜT AP,Ü.AYBOĞA,9,65,2:15:02,"3,25",%6.28(1)
01/09/2022,3,1,NURBEK,3y k  d,KARAÜZÜM,SUFLÖR,NURBİYE GÜLERCE,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,M.ÇİÇEK,Y.SAZAK,8,38,1:19:78,"1,50",%53.68(1)
01/09/2022,3,2,GELENCAN,3y k  d,TAMERİNOĞLU,BUSECAN,MUHARREM CAN,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57 +0.50,B.KURDU,A.R.YILDIZ,4,0,1:20:53,"6,30",%10.12(3)
01/09/2022,3,3,GÜZEL VE HIZLI,3y k  d,KARAÜZÜM,CAN ZEHRA,HASAN M. ATİK,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,53 +0.50,C.ALTUN AP,MEH.KAYA,10,19,1:21:15,"56,35",%0.64(8)
01/09/2022,3,4,RUZE,3y k  d,TAMERİNOĞLU,SİNEMNUR,SEÇKİN ÖZBEY,İzmir,1200,Çim,3 Yaşlı Araplar,Maiden/DHÖW/Dişi,57,MER.ÇELİK,SA.ÖZBEY,6,36,1:21:21,"2,40",%23.24(2)
